,fecha,latitud,longitud,url,titulo,tipo_propiedad,precio,moneda,m2,ambientes
454,2021_10_25,-32.93374,-60.648357,https://departamento.mercadolibre.com.ar/MLA-932459672-departamento-de-1-dormitorio-en-excelente-zona-alquilado--_JM,Departamento De 1 Dormitorio En Excelente Zona -alquilado-,Departamento,28000.0,USD,23,2
455,2021_10_25,-32.964134,-60.631596,https://departamento.mercadolibre.com.ar/MLA-932585873-departamento-republica-de-la-sexta-_JM,Departamento - República De La Sexta,Departamento,16000.0,ARS,0,2
456,2021_10_25,-32.935047,-60.647778,https://departamento.mercadolibre.com.ar/MLA-932595725-venta-departamento-centrico-cerca-rio-inversores-brown-1900-alquilado-_JM,Venta Departamento Céntrico Cerca Río  Inversores  Brown 1900 Alquilado,Departamento,35000.0,USD,23,1
457,2021_10_25,-32.944897,-60.64744,https://departamento.mercadolibre.com.ar/MLA-932654842-departamento-microcentro-_JM,Departamento - Microcentro,Departamento,32000.0,ARS,0,4
458,2021_10_25,-32.933342,-60.649693,https://departamento.mercadolibre.com.ar/MLA-932798299-hermoso-departamento-1-dormitorio-a-mts-de-bv-orono-y-el-rio-_JM,Hermoso Departamento 1 Dormitorio A Mts De Bv Oroño Y El Rio,Departamento,3750.0,ARS,40,3
459,2021_10_25,-32.94811,-60.659313,https://departamento.mercadolibre.com.ar/MLA-932910675-oportunidad-calidad-quincho-pileta-alquilado-_JM,Oportunidad. Calidad. Quincho. Pileta. Alquilado.,Departamento,46000.0,USD,32,1
460,2021_10_25,-32.964096,-60.62905,https://departamento.mercadolibre.com.ar/MLA-933084038-departamento-republica-de-la-sexta-_JM,Departamento - República De La Sexta,Departamento,15000.0,ARS,40,1
461,2021_10_25,-32.92663,-60.67692,https://departamento.mercadolibre.com.ar/MLA-933415907-departamento-alberdi-_JM,Departamento - Alberdi,Departamento,15000.0,ARS,50,3
462,2021_10_25,-32.950283,-60.6523,https://departamento.mercadolibre.com.ar/MLA-933620336-moreno-1200-alquilado-_JM,Moreno 1200. Alquilado,Departamento,103000.0,USD,66,2
463,2021_10_25,-32.943924,-60.63918,https://departamento.mercadolibre.com.ar/MLA-933693662-departamento-alquiler-rosario-_JM,Departamento Alquiler Rosario ,Departamento,40000.0,ARS,50,2
464,2021_10_25,-32.954407,-60.63764,https://departamento.mercadolibre.com.ar/MLA-933817165-alquiler-rosario-9-de-julio-y-maipu1-dormitorio-sum-_JM,Alquiler Rosario. 9 De Julio Y Maipú.1 Dormitorio. Sum,Departamento,22200.0,ARS,43,2
465,2021_10_25,-32.94704,-60.699814,https://departamento.mercadolibre.com.ar/MLA-934204966-departamento-alquiler-montevideo-al-5600-pa-rosario-_JM,Departamento Alquiler Montevideo Al 5600 Pa- Rosario,Departamento,30000.0,ARS,48,3
466,2021_10_25,-32.93864,-60.653473,https://departamento.mercadolibre.com.ar/MLA-934590014-venta-departamento-1-dormitorio-pichincha-alquilado-_JM,Venta  Departamento  1 Dormitorio Pichincha Alquilado,Departamento,72000.0,USD,40,2
